ax,ay,az,gx,gy,gz,session,reading_index
-501,-1260,-752,561,-1153,767,2025-11-08_18-02-01,31
2091,-1699,-642,214,2679,334,2025-11-08_18-02-01,32
410,-1875,-444,-676,207,-393,2025-11-08_18-02-01,33
28,-1953,-7,-651,-233,-389,2025-11-08_18-02-01,34
1305,-1114,-955,-1499,709,-796,2025-11-08_18-02-01,35
1365,-1198,-739,1747,-2539,974,2025-11-08_18-02-01,36
888,-2245,-194,-1033,209,-1480,2025-11-08_18-02-01,37
42,-1900,-298,-474,795,-617,2025-11-08_18-02-01,38
-24,-1913,-557,-739,376,-306,2025-11-08_18-02-01,39
2,-1905,-417,-440,1890,520,2025-11-08_18-02-01,40
456,-2291,-125,-1701,451,-1106,2025-11-08_18-02-01,41
243,-1973,-280,-538,435,-477,2025-11-08_18-02-01,42
-611,-2825,-2426,-1264,-1290,-829,2025-11-08_18-02-01,43
736,-1761,-863,3618,858,2203,2025-11-08_18-02-01,44
42,-3118,-137,-2190,529,-1090,2025-11-08_18-02-01,45
363,-1928,-595,-688,557,-486,2025-11-08_18-02-01,46
-8,-1991,-177,-724,108,-616,2025-11-08_18-02-01,47
1156,-2159,478,-814,-2548,-351,2025-11-08_18-02-01,48
510,-1915,-1086,2628,1332,2094,2025-11-08_18-02-01,49
459,-2002,-192,-180,1359,-427,2025-11-08_18-02-01,50
267,-1992,-241,-562,939,-185,2025-11-08_18-02-01,51
-1307,-2027,-779,-1432,1487,-923,2025-11-08_18-02-01,52
321,-1532,-900,3811,1075,1702,2025-11-08_18-02-01,53
1110,-1570,-997,-2091,1367,-1425,2025-11-08_18-02-01,54
67,-1896,-169,-650,317,-625,2025-11-08_18-02-01,55
1180,-2290,-1920,1160,-6080,-190,2025-11-08_18-03-01,0
540,-1550,-1050,3650,1130,2050,2025-11-08_18-03-01,1
270,-2560,80,-1900,-10,-1740,2025-11-08_18-03-01,2
250,-1910,-310,-780,510,-590,2025-11-08_18-03-01,3
310,-1940,-250,-830,570,-730,2025-11-08_18-03-01,4
-970,-2350,-80,-920,-320,-570,2025-11-08_18-03-01,5
1830,-860,-750,-980,1910,-560,2025-11-08_18-03-01,6
1430,-1630,-290,-900,1880,-220,2025-11-08_18-03-01,7
280,-1880,-430,-830,600,-590,2025-11-08_18-03-01,8
140,-2010,-210,-620,-180,-460,2025-11-08_18-03-01,9
360,-1850,-1040,-1680,-2150,-1330,2025-11-08_18-03-01,10
810,-1060,-990,2210,-1560,1150,2025-11-08_18-03-01,11
950,-2990,-290,-1420,130,-1280,2025-11-08_18-03-01,12
180,-1900,-270,-720,820,-500,2025-11-08_18-03-01,13
30,-1920,180,-1450,2070,-370,2025-11-08_18-03-01,14
1570,-2660,-1670,3640,2360,2390,2025-11-08_18-03-01,15
640,-1340,-710,2260,1580,2570,2025-11-08_18-03-01,16
880,-2140,-700,-1300,5910,700,2025-11-08_18-03-01,17
430,-1890,-540,-700,180,-510,2025-11-08_18-03-01,18
210,-1900,-80,-870,610,-430,2025-11-08_18-03-01,19
660,-1600,-1680,-1870,-2030,-1410,2025-11-08_18-03-01,20
400,-1310,-920,2840,1890,1410,2025-11-08_18-03-01,21
1160,-2910,-390,-1500,710,-1130,2025-11-08_18-03-01,22
480,-1910,-280,-610,-80,-720,2025-11-08_18-03-01,23
770,-1860,-610,-570,570,-310,2025-11-08_18-03-01,24
200,-1870,-600,-170,3620,540,2025-11-08_18-03-01,25
700,-1830,-930,-1800,730,-1020,2025-11-08_18-03-01,26
10,-1880,-140,-770,390,-780,2025-11-08_18-03-01,27
-30,-1940,-160,-710,720,-610,2025-11-08_18-03-01,28
550,-1820,-410,-430,520,-600,2025-11-08_18-03-01,29
1570,-3080,-880,4000,1430,3320,2025-11-08_18-03-01,30
-500,-1260,-750,560,-1150,760,2025-11-08_18-03-01,31
2090,-1690,-640,210,2670,330,2025-11-08_18-03-01,32
410,-1870,-440,-670,200,-390,2025-11-08_18-03-01,33
20,-1950,0,-650,-230,-380,2025-11-08_18-03-01,34
1300,-1110,-950,-1490,700,-790,2025-11-08_18-03-01,35
1360,-1190,-730,1740,-2530,970,2025-11-08_18-03-01,36
880,-2240,-190,-1030,200,-1480,2025-11-08_18-03-01,37
40,-1900,-290,-470,790,-610,2025-11-08_18-03-01,38
-20,-1910,-550,-730,370,-300,2025-11-08_18-03-01,39
0,-1900,-410,-440,1890,520,2025-11-08_18-03-01,40
450,-2290,-120,-1700,450,-1100,2025-11-08_18-03-01,41
240,-1970,-280,-530,430,-470,2025-11-08_18-03-01,42
-610,-2820,-2420,-1260,-1290,-820,2025-11-08_18-03-01,43
730,-1760,-860,3610,850,2200,2025-11-08_18-03-01,44
40,-3110,-130,-2190,520,-1090,2025-11-08_18-03-01,45
360,-1920,-590,-680,550,-480,2025-11-08_18-03-01,46
0,-1990,-170,-720,100,-610,2025-11-08_18-03-01,47
1150,-2150,470,-810,-2540,-350,2025-11-08_18-03-01,48
510,-1910,-1080,2620,1330,2090,2025-11-08_18-03-01,49
450,-2000,-190,-180,1350,-420,2025-11-08_18-03-01,50
260,-1990,-240,-560,930,-180,2025-11-08_18-03-01,51
-1300,-2020,-770,-1430,1480,-920,2025-11-08_18-03-01,52
320,-1530,-900,3810,1070,1700,2025-11-08_18-03-01,53
1110,-1570,-990,-2090,1360,-1420,2025-11-08_18-03-01,54
60,-1890,-160,-650,310,-620,2025-11-08_18-03-01,55
710,-725,-590,-2020,1580,-130,2025-11-08_18-04-03,0
970,-875,-1260,4510,730,2030,2025-11-08_18-04-03,1
430,-1220,-1080,160,1060,480,2025-11-08_18-04-03,2
1030,-2780,410,-2970,250,-620,2025-11-08_18-04-03,3
120,-1940,100,-1350,120,-380,2025-11-08_18-04-03,4
300,-1840,0,-790,30,-320,2025-11-08_18-04-03,5
-130,-1930,-340,700,-1320,380,2025-11-08_18-04-03,6
970,-1560,-1280,3120,-850,1190,2025-11-08_18-04-03,7
760,-2290,-1720,-2650,2880,-30,2025-11-08_18-04-03,8
-200,-1950,-170,-1460,-30,-530,2025-11-08_18-04-03,9
390,-1930,-280,-500,-170,-180,2025-11-08_18-04-03,10
-200,-2330,-500,-230,-1240,-180,2025-11-08_18-04-03,11
440,-2290,-1520,-2210,1680,-520,2025-11-08_18-04-03,12
-70,-950,-250,-1960,1440,-200,2025-11-08_18-04-03,13
600,-850,-1480,4930,1670,2110,2025-11-08_18-04-03,14
380,-1090,-1080,1820,-970,1120,2025-11-08_18-04-03,15
910,-3620,230,-3790,970,-60,2025-11-08_18-04-03,16
200,-1860,-340,-1130,980,-220,2025-11-08_18-04-03,17
100,-1950,-90,-720,480,-420,2025-11-08_18-04-03,18
1310,-2290,-360,-1060,1060,20,2025-11-08_18-04-03,19
1340,-3590,2090,-1830,-2960,-430,2025-11-08_18-04-03,20
820,-2390,-1010,5450,-310,1500,2025-11-08_18-04-03,21
650,-780,-1610,2240,-720,850,2025-11-08_18-04-03,22
740,-3090,150,-3680,1090,-430,2025-11-08_18-04-03,23
-70,-2050,-320,-1300,1310,-20,2025-11-08_18-04-03,24
390,-1960,-220,-650,230,0,2025-11-08_18-04-03,25
430,-1820,-500,-910,150,-320,2025-11-08_18-04-03,26
-1430,-1940,-330,-1800,6940,1300,2025-11-08_18-04-03,27
210,-2180,-1270,110,-660,-180,2025-11-08_18-04-03,28
990,-2790,-940,-1790,230,-650,2025-11-08_18-04-03,29
180,-1970,-140,-520,410,-160,2025-11-08_18-04-03,30
590,-1990,-770,-710,-430,-440,2025-11-08_18-04-03,31
1070,-2210,-1520,-1050,-2650,-240,2025-11-08_18-04-03,32
1550,-2310,-1600,6380,-630,1380,2025-11-08_18-04-03,33
400,-960,-1580,2020,-1340,410,2025-11-08_18-04-03,34
830,-3860,790,-3740,1080,-740,2025-11-08_18-04-03,35
0,-1910,10,-930,530,-160,2025-11-08_18-04-03,36
210,-2050,-310,-490,40,-170,2025-11-08_18-04-03,37
-900,-1920,-680,-430,-740,-100,2025-11-08_18-04-03,38
-460,-1460,310,-1050,2290,-370,2025-11-08_18-04-03,39
430,-750,-1420,1380,400,2320,2025-11-08_18-04-03,40
760,-2720,450,-2780,890,-630,2025-11-08_18-04-03,41
290,-1930,250,-880,-130,-430,2025-11-08_18-04-03,42
870,-1830,-240,-590,-140,-230,2025-11-08_18-04-03,43
-140,-1840,-620,-560,-1130,-490,2025-11-08_18-04-03,44
-290,-2590,-210,-910,-1830,-370,2025-11-08_18-04-03,45
780,-3030,-560,5370,1040,1470,2025-11-08_18-04-03,46
300,-890,-1390,1240,430,1280,2025-11-08_18-04-03,47
1060,-2650,210,-2760,1450,-460,2025-11-08_18-04-03,48
300,-1960,-450,-750,-130,-260,2025-11-08_18-04-03,49
190,-2000,-400,-490,330,-140,2025-11-08_18-04-03,50
3330,-1740,50,110,-1830,390,2025-11-08_18-04-03,51
1000,-1590,-1060,2840,-1850,600,2025-11-08_18-04-03,52
720,-2600,10,-3030,650,-760,2025-11-08_18-04-03,53
50,-1840,90,-1070,280,-330,2025-11-08_18-04-03,54
400,-1920,-140,-680,390,-140,2025-11-08_18-04-03,55
-660,-2240,-510,-330,-2620,-860,2025-11-08_18-04-03,56
410,-1920,-310,-710,410,-290,2025-11-08_18-05-05,0
620,-1750,-720,1200,2100,1400,2025-11-08_18-05-05,1
410,-2010,-510,-1120,1130,90,2025-11-08_18-05-05,2
-120,-1990,-200,-710,1200,-170,2025-11-08_18-05-05,3
-200,-2510,-1010,-1760,210,220,2025-11-08_18-05-05,4
110,-1570,-510,2070,-60,410,2025-11-08_18-05-05,5
410,-1780,-900,3050,-640,740,2025-11-08_18-05-05,6
400,-2130,-300,-840,1020,310,2025-11-08_18-05-05,7
170,-2030,-550,-1000,1900,-60,2025-11-08_18-05-05,8
90,-1870,-200,-810,870,50,2025-11-08_18-05-05,9
-10,-2530,170,-1230,1520,-220,2025-11-08_18-05-05,10
300,-1890,-730,2640,-510,810,2025-11-08_18-05-05,11
530,-2410,710,-1730,-110,-710,2025-11-08_18-05-05,12
260,-1810,-60,-820,-50,-100,2025-11-08_18-05-05,13
70,-1910,-420,-750,-240,-110,2025-11-08_18-05-05,14
400,-1730,-1080,-1110,-1060,-660,2025-11-08_18-05-05,15
550,-1760,-430,3090,100,810,2025-11-08_18-05-05,16
740,-1640,-620,1060,1070,1460,2025-11-08_18-05-05,17
90,-2000,-310,-1080,1570,-20,2025-11-08_18-05-05,18
50,-1800,-10,-670,300,-130,2025-11-08_18-05-05,19
40,-2340,-1370,-1660,990,210,2025-11-08_18-05-05,20
180,-1410,-130,-150,-470,440,2025-11-08_18-05-05,21
320,-1810,-660,3130,-880,970,2025-11-08_18-05-05,22
340,-1560,-560,370,2080,410,2025-11-08_18-05-05,23
350,-2110,-500,-1840,1670,-170,2025-11-08_18-05-05,24
-250,-1980,40,-620,1150,70,2025-11-08_18-05-05,25
-100,-1180,-230,-900,-500,-150,2025-11-08_18-05-05,26
480,-1860,-510,3710,-1170,830,2025-11-08_18-05-05,27
340,-2060,-470,220,1300,-160,2025-11-08_18-05-05,28
-20,-2310,200,-2010,510,-550,2025-11-08_18-05-05,29
240,-1900,-200,-830,-60,0,2025-11-08_18-05-05,30
-180,-1980,-200,-740,-280,-160,2025-11-08_18-05-05,31
1040,-2120,-690,-1370,-1050,-680,2025-11-08_18-05-05,32
750,-1680,300,2930,920,540,2025-11-08_18-05-05,33
790,-1750,-400,520,3080,1760,2025-11-08_18-05-05,34
280,-2060,-280,-1300,1000,-370,2025-11-08_18-05-05,35
170,-1830,0,-610,250,-130,2025-11-08_18-05-05,36
30,-1870,-1260,-1540,440,180,2025-11-08_18-05-05,37
220,-1570,-330,-1460,-300,140,2025-11-08_18-05-05,38
720,-1770,-520,3940,-1250,1010,2025-11-08_18-05-05,39
370,-1860,-480,1240,2670,1740,2025-11-08_18-05-05,40
80,-1970,-510,-1400,1500,-130,2025-11-08_18-05-05,41
-70,-1830,-10,-560,880,0,2025-11-08_18-05-05,42
770,-1270,-180,-1310,-650,310,2025-11-08_18-05-05,43
300,-1900,-730,3260,-2470,970,2025-11-08_18-05-05,44
240,-1960,-670,1030,1060,130,2025-11-08_18-05-05,45
180,-1960,-120,-1200,1120,-320,2025-11-08_18-05-05,46
120,-1870,-140,-750,480,-160,2025-11-08_18-05-05,47
200,-1450,-1080,-1360,500,140,2025-11-08_18-05-05,48
560,-1670,290,1400,2100,240,2025-11-08_18-05-05,49
870,-1760,-490,-370,2980,1490,2025-11-08_18-05-05,50
190,-1950,-270,-1010,1530,-200,2025-11-08_18-05-05,51
520,-1880,0,-770,-840,0,2025-11-08_18-05-05,52
1640,-3390,300,-1550,-2420,130,2025-11-08_18-05-05,53
430,-1880,-480,3450,-1320,1020,2025-11-08_18-05-05,54
650,-2290,-180,-300,1610,400,2025-11-08_18-05-05,55
340,-1930,-240,-1310,1590,-270,2025-11-08_18-05-05,56
100,-1850,100,-750,1080,0,2025-11-08_18-05-05,57
300,-2820,1040,-340,530,30,2025-11-08_18-05-05,58
300,-1960,-730,2020,480,1180,2025-11-08_18-05-05,59
1121,-1839,-1041,-323,3613,1591,2025-11-12_19-25-37,0
1247,-2029,494,-2239,1362,-348,2025-11-12_19-25-37,1
604,-1853,-24,-862,-114,-40,2025-11-12_19-25-37,2
1032,-1930,19,-697,-747,362,2025-11-12_19-25-37,3
-78,-2488,-1357,-1162,1255,43,2025-11-12_19-25-37,4
507,-1407,325,-435,-58,452,2025-11-12_19-25-37,5
1107,-1493,52,3227,587,267,2025-11-12_19-25-37,6
502,-1688,-668,3432,1141,340,2025-11-12_19-25-37,7
727,-2395,-899,764,698,-98,2025-11-12_19-25-37,8
1467,-2645,1011,-2476,290,-285,2025-11-12_19-25-37,9
854,-1800,78,-1146,713,201,2025-11-12_19-25-37,10
308,-2126,-165,-258,884,-157,2025-11-12_19-25-37,11
479,-1510,-219,-1147,-833,280,2025-11-12_19-25-37,12
693,-1702,-380,3866,609,160,2025-11-12_19-25-37,13
605,-1866,-1155,3263,-379,555,2025-11-12_19-25-37,14
253,-2341,-1426,-469,1391,-36,2025-11-12_19-25-37,15
1010,-2907,926,-2109,75,-452,2025-11-12_19-25-37,16
739,-1972,-221,-1063,477,-7,2025-11-12_19-25-37,17
554,-1906,55,-725,163,-32,2025-11-12_19-25-37,18
1223,-1874,-498,-1306,755,273,2025-11-12_19-25-37,19
2037,-2728,2004,-1036,-1660,573,2025-11-12_19-25-37,20
1109,-1637,-113,2817,2389,541,2025-11-12_19-25-37,21
1352,-1620,-1101,-507,3499,1296,2025-11-12_19-25-37,22
512,-2105,477,-1708,950,-223,2025-11-12_19-25-37,23
471,-1856,282,-904,186,117,2025-11-12_19-25-37,24
184,-1900,-190,-777,854,-380,2025-11-12_19-25-37,25
1396,-1868,-1045,-1933,-2558,273,2025-11-12_19-25-37,26
794,-1482,134,2087,687,66,2025-11-12_19-25-37,27
841,-1643,-942,3422,1650,438,2025-11-12_19-25-37,28
1153,-2462,-1057,102,1314,340,2025-11-12_19-25-37,29
807,-2304,222,-2152,790,-332,2025-11-12_19-25-37,30
432,-1837,414,-716,-152,40,2025-11-12_19-25-37,31
612,-2068,-25,-536,-346,310,2025-11-12_19-25-37,32
1089,-2628,-357,-1359,-5,-85,2025-11-12_19-25-37,33
620,-1807,145,2661,732,-123,2025-11-12_19-25-37,34
603,-1793,-990,2731,498,1121,2025-11-12_19-25-37,35
-79,-2349,-1062,-500,1278,306,2025-11-12_19-25-37,36
1054,-2129,582,-2227,394,-303,2025-11-12_19-25-37,37
718,-1932,122,-1200,884,-94,2025-11-12_19-25-37,38
641,-1848,99,-702,-75,-36,2025-11-12_19-25-37,39
-63,-2097,-475,-840,-365,135,2025-11-12_19-25-37,40
-156,-2700,-1645,-1223,708,17,2025-11-12_19-25-37,41
378,-1520,291,-565,-168,359,2025-11-12_19-25-37,42
759,-1714,404,2173,3018,103,2025-11-12_19-25-37,43
879,-1529,-958,2163,2841,1124,2025-11-12_19-25-37,44
133,-2807,-157,-3589,3991,129,2025-11-12_19-25-37,45
1169,-2561,1248,-2457,923,-569,2025-11-12_19-25-37,46
964,-1768,287,-1241,381,7,2025-11-12_19-25-37,47
257,-1955,152,-745,659,32,2025-11-12_19-25-37,48
955,-1891,235,-782,-382,301,2025-11-12_19-25-37,49
-258,-2096,-417,-965,1131,-543,2025-11-12_19-25-37,50
-50,-2510,-1566,-1679,1009,217,2025-11-12_19-25-37,51
435,-1242,-451,-1150,-1288,623,2025-11-12_19-25-37,52
899,-1791,-97,2438,3986,266,2025-11-12_19-25-37,53
900,-1636,-785,1194,2296,1345,2025-11-12_19-25-37,54
1295,-3078,750,-2615,485,-396,2025-11-12_19-25-37,55
634,-2084,425,-1772,1483,-172,2025-11-12_19-25-37,56
491,-1900,215,-698,88,134,2025-11-12_19-25-37,57
641,-2056,-78,-728,-779,346,2025-11-12_19-25-37,58
939,-2320,-893,-1557,-620,363,2025-11-12_19-25-37,59
55,-2097,251,-481,469,-33,2025-11-12_19-26-39,0
360,-1333,-576,-1610,551,-123,2025-11-12_19-26-39,1
1003,-1616,192,3032,-136,194,2025-11-12_19-26-39,2
212,-1508,-1099,4695,245,367,2025-11-12_19-26-39,3
743,-1660,-1333,3878,-437,632,2025-11-12_19-26-39,4
499,-1475,-1129,1507,1074,551,2025-11-12_19-26-39,5
-1,-3257,121,-1659,2493,4,2025-11-12_19-26-39,6
1973,-3100,1339,-3008,231,-200,2025-11-12_19-26-39,7
877,-2050,664,-1711,558,-137,2025-11-12_19-26-39,8
531,-1854,278,-557,101,50,2025-11-12_19-26-39,9
-77,-2248,-307,-944,-324,238,2025-11-12_19-26-39,10
1054,-3058,726,-1972,1553,-125,2025-11-12_19-26-39,11
333,-1730,-688,3934,430,456,2025-11-12_19-26-39,12
637,-1607,-1106,2297,472,1017,2025-11-12_19-26-39,13
159,-3151,-523,-1433,2125,-469,2025-11-12_19-26-39,14
880,-2820,912,-1925,-188,-442,2025-11-12_19-26-39,15
558,-1881,209,-1178,190,6,2025-11-12_19-26-39,16
223,-1972,215,-643,130,68,2025-11-12_19-26-39,17
646,-2040,-109,-772,-482,178,2025-11-12_19-26-39,18
708,-2395,-1190,-1538,-736,471,2025-11-12_19-26-39,19
1104,-1622,457,-1627,-1177,390,2025-11-12_19-26-39,20
952,-1650,-20,2810,2752,16,2025-11-12_19-26-39,21
784,-1637,-717,1584,1735,1291,2025-11-12_19-26-39,22
1172,-2889,552,-2454,342,-475,2025-11-12_19-26-39,23
889,-1926,-53,-1096,78,21,2025-11-12_19-26-39,24
486,-1841,339,-674,179,-84,2025-11-12_19-26-39,25
425,-1923,-261,-897,900,-268,2025-11-12_19-26-39,26
1630,-1234,-1290,-2190,-229,428,2025-11-12_19-26-39,27
502,-1249,354,-617,-364,289,2025-11-12_19-26-39,28
680,-1917,-510,4466,82,338,2025-11-12_19-26-39,29
755,-1344,-1292,3996,1023,650,2025-11-12_19-26-39,30
758,-1256,-1082,2355,557,1817,2025-11-12_19-26-39,31
1340,-2549,736,-2456,3175,-53,2025-11-12_19-26-39,32
251,-2025,85,-578,-221,27,2025-11-12_19-26-39,33
1024,-2013,155,-701,-802,236,2025-11-12_19-26-39,34
100,-2530,-902,-1879,561,445,2025-11-12_19-26-39,35
2378,-2403,2337,-453,-2825,725,2025-11-12_19-26-39,36
958,-1574,230,3105,-128,-23,2025-11-12_19-26-39,37
578,-1465,-1094,4268,1038,250,2025-11-12_19-26-39,38
764,-1651,-1043,2977,-7,1092,2025-11-12_19-26-39,39
846,-2077,-951,-1231,754,573,2025-11-12_19-26-39,40
1735,-2729,1187,-2702,480,-236,2025-11-12_19-26-39,41
459,-1949,-151,-1434,2417,-243,2025-11-12_19-26-39,42
545,-2018,-118,-568,78,17,2025-11-12_19-26-39,43
852,-1434,-770,-2011,-2501,309,2025-11-12_19-26-39,44
864,-1825,-448,4246,-221,55,2025-11-12_19-26-39,45
453,-1324,-1246,1633,558,521,2025-11-12_19-26-39,46
1433,-2605,1420,-3040,358,-243,2025-11-12_19-26-39,47
785,-1975,60,-1279,697,-23,2025-11-12_19-26-39,48
638,-1820,296,-447,465,22,2025-11-12_19-26-39,49
-377,-2461,-1526,-1477,-244,618,2025-11-12_19-26-39,50
449,-1442,368,502,-571,496,2025-11-12_19-26-39,51
383,-1528,-922,3743,1494,461,2025-11-12_19-26-39,52
1639,-2024,-1382,-3441,7252,1048,2025-11-12_19-26-39,53
491,-1957,-212,-818,240,63,2025-11-12_19-26-39,54
820,-1928,107,-554,-37,104,2025-11-12_19-26-39,55
645,-2144,-675,-1308,-643,277,2025-11-12_19-26-39,56
656,-1924,-375,-1482,1398,65,2025-11-12_19-27-40,0
812,-2276,1167,-2541,-1567,338,2025-11-12_19-27-40,1
915,-1783,-138,3020,1642,79,2025-11-12_19-27-40,2
787,-1470,-705,1840,2560,1257,2025-11-12_19-27-40,3
1206,-2352,1031,-2273,953,-253,2025-11-12_19-27-40,4
381,-1930,216,-753,-144,127,2025-11-12_19-27-40,5
692,-2024,-190,-650,-772,355,2025-11-12_19-27-40,6
751,-2407,-1859,-1274,-478,337,2025-11-12_19-27-40,7
460,-1342,291,57,-1217,269,2025-11-12_19-27-40,8
486,-1919,-424,4174,1053,465,2025-11-12_19-27-40,9
776,-1665,-1033,3131,-43,1008,2025-11-12_19-27-40,10
291,-3270,-82,-1126,2123,-213,2025-11-12_19-27-40,11
891,-2028,262,-2087,516,-137,2025-11-12_19-27-40,12
294,-1807,371,-800,464,190,2025-11-12_19-27-40,13
397,-2043,-522,-805,1427,-201,2025-11-12_19-27-40,14
739,-1497,566,1545,669,654,2025-11-12_19-27-40,15
889,-1586,-875,3534,1000,455,2025-11-12_19-27-40,16
487,-1941,-1050,1015,921,-51,2025-11-12_19-27-40,17
941,-2879,1531,-3466,1279,-476,2025-11-12_19-27-40,18
633,-1926,701,-1861,266,-171,2025-11-12_19-27-40,19
537,-1795,152,-969,-92,63,2025-11-12_19-27-40,20
578,-1917,266,-700,888,-111,2025-11-12_19-27-40,21
1693,-1841,-487,-902,1210,-32,2025-11-12_19-27-40,22
2067,-4029,2076,-464,-1765,33,2025-11-12_19-27-40,23
927,-1757,207,2869,1818,117,2025-11-12_19-27-40,24
722,-1499,-1057,2372,808,1437,2025-11-12_19-27-40,25
1788,-2139,883,-2956,1648,-106,2025-11-12_19-27-40,26
335,-2031,-141,-1368,1723,-108,2025-11-12_19-27-40,27
170,-2022,160,-577,391,45,2025-11-12_19-27-40,28
247,-1736,-499,-1266,-695,362,2025-11-12_19-27-40,29
1188,-1480,417,2504,1008,-9,2025-11-12_19-27-40,30
683,-1420,-1201,1878,1103,1485,2025-11-12_19-27-40,31
1031,-2585,189,-2181,1040,-163,2025-11-12_19-27-40,32
620,-1831,193,-864,959,90,2025-11-12_19-27-40,33
456,-2022,-3,-834,-8,117,2025-11-12_19-27-40,34
504,-1146,860,-670,-53,-110,2025-11-12_19-27-40,35
1236,-1297,-1091,2080,2462,1542,2025-11-12_19-27-40,36
1645,-1885,349,-3199,1950,-16,2025-11-12_19-27-40,37
645,-1821,33,-927,766,79,2025-11-12_19-27-40,38
253,-2042,-273,-846,458,11,2025-11-12_19-27-40,39
483,-1082,1133,262,1190,-126,2025-11-12_19-27-40,40
962,-1339,-1010,-1195,4221,1139,2025-11-12_19-27-40,41
510,-2007,-228,-874,606,-117,2025-11-12_19-27-40,42
705,-1917,-85,-230,343,-252,2025-11-12_19-27-40,43
816,-1827,237,-196,443,30,2025-11-12_19-27-40,44
978,-1774,150,-14,243,40,2025-11-12_19-27-40,45
878,-1810,195,-7,235,-30,2025-11-12_19-27-40,46
901,-1793,205,-31,220,-34,2025-11-12_19-27-40,47
918,-1794,202,-12,230,-30,2025-11-12_19-27-40,48
923,-1783,192,-21,209,-18,2025-11-12_19-27-40,49
903,-1801,177,-14,189,-25,2025-11-12_19-27-40,50
917,-1790,175,-19,199,-27,2025-11-12_19-27-40,51
924,-1795,180,-21,213,-21,2025-11-12_19-27-40,52
907,-1790,179,-5,192,-30,2025-11-12_19-27-40,53
919,-1788,178,-21,210,-18,2025-11-12_19-27-40,54
920,-1793,199,-8,192,-23,2025-11-12_19-27-40,55
919,-1799,175,-26,219,-26,2025-11-12_19-27-40,56
2736,-2503,-657,-399,346,660,2025-11-12_19-32-34,0
801,-2721,1260,-2030,-1761,104,2025-11-12_19-32-34,1
387,-2090,-29,-1062,-1232,-61,2025-11-12_19-32-34,2
622,-1944,34,-929,-127,-102,2025-11-12_19-32-34,3
349,-2528,16,-800,573,-191,2025-11-12_19-32-34,4
659,-1963,-715,639,4945,-844,2025-11-12_19-32-34,5
967,-1818,-836,2646,1329,214,2025-11-12_19-32-34,6
-136,-2431,629,-2199,-2037,-120,2025-11-12_19-32-34,7
345,-2096,-68,-1292,-658,-137,2025-11-12_19-32-34,8
586,-1862,-53,-735,-66,-124,2025-11-12_19-32-34,9
215,-1890,-317,-970,-1659,-403,2025-11-12_19-32-34,10
1360,-3753,-79,-1628,2095,-728,2025-11-12_19-32-34,11
23,-1950,94,3124,1017,73,2025-11-12_19-32-34,12
436,-1791,-1083,3250,1888,-209,2025-11-12_19-32-34,13
369,-2537,-984,115,2683,62,2025-11-12_19-32-34,14
210,-2170,153,-1884,-1351,-40,2025-11-12_19-32-34,15
251,-1950,-271,-664,-88,-185,2025-11-12_19-32-34,16
160,-1923,-750,-820,2560,-734,2025-11-12_19-32-34,17
222,-1868,-500,4122,-252,354,2025-11-12_19-32-34,18
412,-1626,-858,1740,602,-32,2025-11-12_19-32-34,19
-407,-3108,609,-2354,-1046,-343,2025-11-12_19-32-34,20
404,-2074,53,-1001,-725,-142,2025-11-12_19-32-34,21
396,-1964,-381,-713,999,-259,2025-11-12_19-32-34,22
380,-2097,-299,-1072,-1031,-683,2025-11-12_19-32-34,23
452,-2561,-97,-2674,3095,-346,2025-11-12_19-32-34,24
-229,-1967,-432,2466,1888,299,2025-11-12_19-32-34,25
242,-1667,-1092,3855,922,344,2025-11-12_19-32-34,26
1846,-1458,-1237,-1103,1618,758,2025-11-12_19-32-34,27
223,-1942,-196,-340,106,33,2025-11-12_19-32-34,28
-611,-2028,-821,-1414,1954,-783,2025-11-12_19-32-34,29
42,-1930,-46,2629,668,-73,2025-11-12_19-32-34,30
494,-1583,-1059,3528,800,-140,2025-11-12_19-32-34,31
961,-1891,-850,-1320,409,-541,2025-11-12_19-32-34,32
336,-2149,-126,-1491,-723,-71,2025-11-12_19-32-34,33
714,-1873,5,-751,-207,-188,2025-11-12_19-32-34,34
1283,-1842,-288,-999,-3749,-206,2025-11-12_19-32-34,35
478,-2165,-941,-1472,2501,-131,2025-11-12_19-32-34,36
506,-1286,302,447,1102,-317,2025-11-12_19-32-34,37
1104,-1621,-903,3701,1613,1069,2025-11-12_19-32-34,38
1327,-1378,-1167,976,4721,2114,2025-11-12_19-32-34,39
494,-1982,-332,-359,368,-321,2025-11-12_19-32-34,40
-41,-2010,-360,-924,-447,-486,2025-11-12_19-32-34,41
1023,-2642,-328,-2380,3523,-518,2025-11-12_19-32-34,42
412,-2058,-184,3667,68,664,2025-11-12_19-32-34,43
1203,-1579,-1218,2690,2072,1119,2025-11-12_19-32-34,44
1605,-2640,-188,-554,-1506,413,2025-11-12_19-32-34,45
344,-2139,266,-1317,-422,25,2025-11-12_19-32-34,46
445,-2030,-297,-659,651,-69,2025-11-12_19-32-34,47
-977,-3083,-259,-2391,4836,-732,2025-11-12_19-32-34,48
454,-1997,-604,4261,-50,736,2025-11-12_19-32-34,49
514,-1715,-672,1838,-384,-94,2025-11-12_19-32-34,50
-234,-2989,535,-2340,-659,-164,2025-11-12_19-32-34,51
424,-1995,134,-984,-841,-133,2025-11-12_19-32-34,52
